REPORT_ID,UND_UNIT_NUMBER,CASUALTY_NUMBER,cas_type,cas_gender,cas_age,cas_pos_in_veh,thrown_out,fatality,seat_belt,unit_type,lic_type,unit_movement,n_occupants,stat_area,total_units,cas_total,day,time,area_speed,acc_pos,hor_align,ver_align,moist_cond,wea_cond,dayNight,crash_type,traf_ctrls
2018-1439-15/08/2019,1,1,Driver,Female,62.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-1442-15/08/2019,1,1,Driver,Male,44.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Thursday,peak,50,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-1443-15/08/2019,1,1,Driver,Male,33.0,Driver,Not Thrown Out,NotFatal,NotWorn,Large,Full,Straight Ahead,1.0,3 Country,1,1,Thursday,off-peak,110,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-1444-15/08/2019,1,1,Passenger,Male,11.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,2.0,2 Metropolitan,2,1,Thursday,peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-1445-15/08/2019,2,1,Rider,Female,42.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,No Control
2018-1447-15/08/2019,1,1,Driver,Male,40.0,Driver,Not Thrown Out,NotFatal,Unknown,Utility,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,off-peak,80,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-1451-15/08/2019,1,1,Driver,Female,42.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,3.0,2 Metropolitan,2,1,Thursday,peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-1453-15/08/2019,1,1,Driver,Female,42.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-1455-15/08/2019,2,1,Rider,Female,41.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,1 City,2,1,Thursday,off-peak,50,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,Traffic Signals
2018-1459-15/08/2019,1,1,Driver,Female,35.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Thursday,off-peak,60,Cross Road,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-1462-15/08/2019,2,1,Rider,Male,18.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2018-1464-15/08/2019,1,1,Driver,Male,24.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,3 Country,2,1,Thursday,off-peak,100,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Animal,No Control
2018-1470-15/08/2019,2,1,Driver,Female,24.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,peak,80,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-1471-15/08/2019,1,1,Rider,Male,18.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Right Turn,1.0,2 Metropolitan,2,1,Thursday,peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Roundabout
2018-1473-15/08/2019,2,1,Driver,Female,27.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Learners,Straight Ahead,2.0,2 Metropolitan,2,1,Thursday,peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,Traffic Signals
2018-1478-15/08/2019,1,1,Rider,Female,16.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Right Turn,1.0,2 Metropolitan,2,1,Thursday,off-peak,50,Cross Road,Straight road,Slope,Dry,Not Raining,Daylight,Rear End,Roundabout
2018-1483-15/08/2019,1,1,Rider,Male,23.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Swerving,1.0,3 Country,2,1,Thursday,off-peak,100,Not Divided,"CURVED, VIEW OBSCURED",Slope,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-1484-15/08/2019,1,1,Driver,Male,52.0,Driver,Not Thrown Out,NotFatal,Worn,Utility,Full,Straight Ahead,1.0,3 Country,4,3,Friday,off-peak,110,T-Junction,Straight road,Level,Dry,Not Raining,Night,Right Angle,Give Way Sign
2018-1484-15/08/2019,2,1,Driver,Female,57.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Right Turn,2.0,3 Country,4,3,Friday,off-peak,110,T-Junction,Straight road,Level,Dry,Not Raining,Night,Right Angle,Give Way Sign
2018-1484-15/08/2019,2,2,Passenger,Male,58.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Right Turn,2.0,3 Country,4,3,Friday,off-peak,110,T-Junction,Straight road,Level,Dry,Not Raining,Night,Right Angle,Give Way Sign
2018-1489-15/08/2019,2,1,Driver,Male,32.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,1 City,3,2,Friday,peak,50,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-1489-15/08/2019,3,1,Driver,Male,22.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 2,Stopped on Carriageway,2.0,1 City,3,2,Friday,peak,50,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-1490-15/08/2019,2,1,Rider,Male,48.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,off-peak,50,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Roundabout
2018-1491-15/08/2019,1,1,Rider,Female,16.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-1492-15/08/2019,1,1,Rider,Male,58.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,1 City,1,1,Thursday,off-peak,50,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-1493-15/08/2019,1,1,Driver,Female,27.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Unknown,Straight Ahead,3.0,3 Country,3,1,Friday,peak,100,Not Divided,"CURVED, VIEW OBSCURED",Slope,Wet,Raining,Daylight,Hit Fixed Object,No Control
2018-1496-15/08/2019,1,1,Driver,Male,47.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-1498-15/08/2019,1,1,Driver,Female,38.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 1 ,Overtaking - on Left,2.0,2 Metropolitan,1,1,Friday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-1499-15/08/2019,2,1,Driver,Male,35.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Thursday,peak,60,Divided Road,Straight road,Slope,Dry,Not Raining,Daylight,Rear End,No Control
2018-1506-15/08/2019,1,1,Rider,Male,42.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,3 Country,1,1,Friday,off-peak,110,Not Divided,"CURVED, VIEW OPEN",Slope,Dry,Not Raining,Daylight,Left Road - Out of Control,No Control
2018-1508-15/08/2019,1,1,Rider,Male,51.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,1,1,Friday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,Roundabout
2018-1509-15/08/2019,1,1,Rider,Female,26.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,1,1,Thursday,peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-1512-15/08/2019,2,1,Pedestrian,Male,14.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Footpath/Carpark,NoLicence,Walking on Footpath,1.0,2 Metropolitan,5,1,Friday,off-peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Pedestrian,No Control
2018-1513-15/08/2019,1,1,Driver,Female,45.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,3.0,2 Metropolitan,2,3,Friday,peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-1513-15/08/2019,1,2,Passenger,Female,13.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,3.0,2 Metropolitan,2,3,Friday,peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-1513-15/08/2019,1,3,Passenger,Male,12.0,Rear Seat Right Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,3.0,2 Metropolitan,2,3,Friday,peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-1517-15/08/2019,2,1,Driver,Female,85.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,peak,60,Multiple,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Traffic Signals
2018-1518-15/08/2019,2,1,Driver,Female,37.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,3,1,Friday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-1526-15/08/2019,1,1,Rider,Male,25.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Night,Right Turn,No Control
2018-1532-15/08/2019,1,1,Rider,Male,19.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,peak,90,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-1533-15/08/2019,1,1,Driver,Female,51.0,Driver,Not Thrown Out,NotFatal,Unknown,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Friday,peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-1534-15/08/2019,1,1,Driver,Female,44.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Friday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-1535-15/08/2019,1,1,Rider,Female,49.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,1,1,Friday,off-peak,50,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-1539-15/08/2019,1,1,Rider,Male,71.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,3 Country,2,1,Saturday,peak,100,Not Divided,"CURVED, VIEW OBSCURED",Slope,Dry,Not Raining,Daylight,Hit Animal,No Control
2018-1540-15/08/2019,1,1,Driver,Female,18.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 2,Straight Ahead,2.0,3 Country,2,1,Friday,off-peak,80,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-1543-15/08/2019,1,1,Rider,Male,35.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,1,1,Saturday,off-peak,80,Not Divided,"CURVED, VIEW OPEN",Crest of Hill,Dry,Not Raining,Daylight,Roll Over,No Control
2018-1546-15/08/2019,2,1,Driver,Female,68.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,off-peak,50,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,No Control
2018-1547-15/08/2019,1,1,Driver,Male,44.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Entering Private Driveway,4.0,2 Metropolitan,2,1,Saturday,off-peak,60,Not Divided,Straight road,Slope,Dry,Not Raining,Daylight,Rear End,No Control
